id,is_police_officer,is_police_family,is_public,uk_based,us_based,based_elsewhere,risk,predicted_risk,age,time,sex,ethnicity,model,hours_missing
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.75,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.75,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.75,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.5,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.75,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,2.5,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,3.0,14,ten PM,male,mixed race,gpt-4o,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
74,0,0,1,0,0,0,out_of_character,1.23,14,ten PM,male,mixed race,groq/mixtral-8x7b-32768,10
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,0.0,50,eight PM,male,White,groq/mixtral-8x7b-32768,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.25,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,0.74,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.57,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,0.5,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.0,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
75,0,0,1,0,0,0,regular_missing_person,1.23,50,eight PM,male,White,groq/gemma2-9b-it,8
76,0,0,1,0,0,0,regular_missing_person,0.0,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,1.5,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,1.45,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,0.32,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,1.74,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,0.89,16,ten PM,male,mixed race,groq/llama-3.1-8b-instant,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.5,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.5,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,0.5,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,gpt-4o,10
76,0,0,1,0,0,0,regular_missing_person,1.27,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.2,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.75,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.07,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.08,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.0,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
76,0,0,1,0,0,0,regular_missing_person,1.23,16,ten PM,male,mixed race,groq/gemma2-9b-it,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.75,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.15,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.75,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.75,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.5,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,2.75,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.75,5,ten PM,female,White,gpt-3.5-turbo,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,1.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
77,0,0,1,0,0,0,involved_in_crime,2.23,5,ten PM,female,White,groq/mixtral-8x7b-32768,10
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,3.0,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.5,10,two AM,female,White,gpt-4o-mini,14
78,0,1,0,0,0,0,involved_in_crime,2.35,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.75,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.5,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.0,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.53,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,0.12,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.77,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.4,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.5,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.45,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,0.49,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.37,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.38,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.5,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.45,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,1.55,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.25,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.28,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,2.11,10,two AM,female,White,groq/llama-3.1-8b-instant,14
78,0,1,0,0,0,0,involved_in_crime,0.54,10,two AM,female,White,groq/llama-3.1-8b-instant,14
80,0,0,1,0,0,0,regular_missing_person,1.67,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.25,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.67,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.2,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.5,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.2,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.23,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.2,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.47,25,two AM,female,mixed race,groq/gemma2-9b-it,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.25,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,1.0,25,two AM,female,mixed race,gpt-4o,14
80,0,0,1,0,0,0,regular_missing_person,0.5,25,two AM,female,mixed race,gpt-4o,14
81,0,1,0,0,0,0,out_of_character,1.52,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.15,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,2.5,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.44,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.0,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.42,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.46,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.45,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.44,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.27,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.23,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.08,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.55,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.22,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.33,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,1.45,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.23,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.23,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,0.88,20,ten PM,female,Asian,groq/llama-3.1-8b-instant,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
81,0,1,0,0,0,0,out_of_character,2.0,20,ten PM,female,Asian,gpt-4o-mini,10
